"itemID","description","defaultCost","avgCost","upc","ean","customSku","manufacturerSku","categoryID","taxClassID","itemType","archived","timeStamp"
"1691","Velowave Ranger 2.0","0","0","","","","","0","1","default","false","2025-03-22T14:21:44+00:00"
"1693","TOOL CHAIN MASTER LINK KMC CHAIN AID MISSINGLINK/LEVER/VALVE","3.09","3.09","766759000196","","","TL00196","0","0","default","false","2025-02-12T18:33:08+00:00"
"1694","TOOL TIRE GAUGE SUNLT DIAL TYPE","2.49","2.49","072774616053","","","","0","0","default","false","2025-02-12T18:33:08+00:00"
"1695","TOOL MULTI PARK IB-2 I-BEAM-MINI HEX PLUS","9.09","9.09","763477004598","","","IB-2","0","0","default","false","2025-02-12T18:33:08+00:00"
"1696","FH CASS SUNRACE CSM40 11-34 UCP 7s","9.25","10.89","4710944245479","4710944245479","","CSM40.7AV0.US0","0","0","default","false","2025-03-18T19:24:40+00:00"
"1697","LIGHT CATEYE HL-EB570G GE100 EBIKE w/WIRING KIT BK","60.19","60.19","4990173036691","4990173036691","","5336832","0","0","default","false","2025-02-12T18:33:08+00:00"
"1698","TOOL MULTI OR8 11in1","14.99","14.99","072774622443","","","","0","0","default","false","2025-02-12T18:33:08+00:00"
"1699","SHIFTER SUNRACE HB STM406 TRIGGER/BRAKE 7s RH V BK","12.49","12.49","4710944267310","4710944267310","","STM406.R700.0S0.BX","0","0","default","false","2025-02-12T18:33:08+00:00"
"1700","LIGHT CYGO VELOCITY SL 1200 USB BK","59.99","59.99","745025037036","","","VLO-SL-1200","0","0","default","false","2025-10-30T19:14:27+00:00"
"1701","SHIFTER SUNRACE HB STM503 TRIGGER/BRAKE 3s LH V BK","17.59","17.59","4710944267693","4710944267693","","STM503.L300.0S0.BX","0","0","default","false","2025-02-12T18:33:08+00:00"
"1702","LIGHT SUNLT RR PHASER 24-LUMEN USB BK","10.49","10.49","888571022368","","","","0","0","default","false","2025-03-02T16:10:18+00:00"
"1703","BELL CLEAN MOTION SWELL FLOWERS RED","3.19","3.19","544989766569","","","SB656","0","0","default","false","2025-02-12T18:33:08+00:00"
"1704","KICKSTAND GREENFIELD 285mm ALY SL CARDED","7.49","7.49","750762100301","","","KS2C","0","0","default","false","2025-05-25T17:26:18+00:00"
"1705","BRAKE LEVER CLK V ALY 801E PR BK w/SHUT-OFF","11.99","11.99","5021646052234","5021646052234","","CLK-801E","0","0","default","false","2025-03-30T17:10:18+00:00"
"1706","SADDLE C9 COMFORT AIRFLOW SOFT TOUCH VINYL BK","15.99","15.99","072774494514","","","","0","1","default","false","2025-06-18T21:14:08+00:00"
"1707","HELMET AERIUS V19-SPORT S/M WH","15.49","15.49","888571060322","","","","0","0","default","false","2025-03-03T17:45:18+00:00"
"1709","HELMET AERIUS V19-SPORT S/M BU","15.49","15.49","888571060339","","","","0","0","default","false","2025-02-12T18:33:08+00:00"
"1710","HELMET AERIUS V19-SPORT M/L BU","15.49","15.49","888571060360","","","","0","0","default","false","2025-02-12T18:33:08+00:00"
"1711","CHAIN KMC X11 11s GY/GY 118L","21.99","21.99","766759711771","","","CN11771","0","1","default","false","2025-10-04T14:18:12+00:00"
"1712","HELMET AERIUS V19-SPORT M/L BK/RD","15.49","15.49","888571053652","","","","0","0","default","false","2025-02-24T17:18:14+00:00"
"1713","BIKE SUN SCOUT-24 STL U12 24","247.99","0","888571005897","","","","0","1","default","false","2025-02-13T18:59:44+00:00"
"1714","OUT OF STATE SALE (Florida sales tax exempt)","0","0","","","","","0","1","default","false","2025-02-14T01:25:42+00:00"
"1715","TIRE KEN KWEST 26x1.25 BK/BK/REF PRC/60 WIRE 100psi","0","0","047853820386","","","","0","1","default","false","2025-02-17T18:37:46+00:00"
"1716","Gloves - Ultra Grip Pro Fingerless - Large - Euphree Brand","0","0","","","","","0","1","default","false","2025-02-18T14:09:56+00:00"
"1717","Ultra Grip Pro Fingerless - M - Euphree Brand","0","0","","","","","0","1","default","false","2025-02-18T14:16:49+00:00"
"1718","Glove - Full Finger - Large - Euphree Brand","0","0","","","","","0","1","default","false","2025-02-18T18:00:54+00:00"
"1719","Glove - Full Finger - Medium - Euphree Brand","0","0","","","","","0","1","default","false","2025-02-18T18:01:09+00:00"
"1720","Glove - Full Finger - Small - Euphree Brand","0","0","","","","","0","1","default","false","2025-02-18T18:01:33+00:00"
"1721","Euphree","0","0","","","","","0","0","default","false","2025-02-18T21:29:47+00:00"
"1722","Stem Bag - Euphree Brand","0","0","","","","","0","0","default","false","2025-02-18T21:37:04+00:00"
"1723","BRAKE SHOES SUNLT ATB CANTI/V POST BK","2.99","0","072774139163","","","","0","0","default","false","2025-08-05T19:57:02+00:00"
"1724","Addmotor Landtan","0","0","","","","","0","1","default","false","2025-02-21T00:10:51+00:00"
"1727","Kickstand W/Purchase of Bicycle","0","0","","","","","0","1","default","false","2025-02-21T20:36:20+00:00"
"1728","Aerius V19-Sport - Helmet","0","0","","","","","0","1","default","false","2025-03-06T22:04:07+00:00"
"1729","Helmet - Xnito Premium","0","0","","","","","0","1","default","false","2025-12-31T18:29:29+00:00"
"1730","Munchkin Spiffy - Helmet","0","0","","","","","0","1","default","false","2025-02-22T02:01:11+00:00"
"1731","TUBE SUNLT UTILIT 29x2.00-2.40 700x47-52 PV48/SMTH/NRC FFW57mm","4.09","4.09","888571008423","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1732","TUBE SUNLT UTILIT 26x1-3/8 SV35 FFW37mm","2.59","2.59","888571008492","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1733","BRAKE DISC CLK CLOUT-1 HYD F&R w/LVR 160 BK","64.99","0","5021646043447","5021646043447","","HY-19-1FR160AMROW","0","0","default","false","2025-02-22T13:52:37+00:00"
"1734","TUBE SUNLT 26x1.95-2.125 SV32 FFW51mm","2.8","0","072774063086","","","","0","0","default","false","2025-03-25T19:41:39+00:00"
"1735","BRAKE DISC CLK HYD HOSE HH1 30m f/SHIMANO","89.99","0","5021646046318","5021646046318","","HH1-30M BLACK","0","0","default","false","2025-02-22T13:52:37+00:00"
"1736","TUBE SUNLT 14x1.75 SV32 FFW44mm","2.39","2.39","072774063697","","","","0","0","default","false","2025-03-06T20:14:22+00:00"
"1737","BRAKE DISC CLK HYD HOSE HH2 30m f/AVID","89.99","0","5021646046325","5021646046325","","HH2-30M BLACK","0","0","default","false","2025-02-22T13:52:38+00:00"
"1738","TUBE SUNLT UTILIT 700x35-42 27x1-3/8 PV48/SMTH/NRC FFW35mm","3.19","0","888571022276","","","","0","0","default","false","2025-09-18T15:12:39+00:00"
"1739","DER SUNRACE RDR91 SS 9s DIRECT SL","27.69","27.69","4710944242317","4710944242317","","RDR91.SD00.0S0","0","0","default","false","2025-02-22T14:00:24+00:00"
"1740","TUBE SUNLT UTILIT 700x32-38 27x1-1/4x1-3/8 PV48/SMTH/NRC FFW31mm","2.89","2.89","888571008362","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1741","DER SUNRACE RDR81 SS 8s DIRECT SL","18.09","18.09","4710944241723","4710944241723","","RDR81.SD00.0S0","0","0","default","false","2025-02-22T14:00:24+00:00"
"1742","TUBE SUNLT 700x28-35 PV48/THRD/RC (27x1-1/8x1-1/4) FFW30mm","3.49","0","072774633227","","","","0","0","default","false","2025-02-22T13:52:39+00:00"
"1743","TUBE SUNLT 700x23-25 PV48/SMTH/RC (27x1x1-1/8) FFW25mm","3.59","3.59","072774634156","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1744","TUBE SUNLT UTILIT 26x1.50-1.95 SV48 FFW 39mm","2.69","0","888571081228","","","","0","0","default","false","2025-02-22T13:52:40+00:00"
"1745","TUBE SUNLT UTILIT 27.5x1.50-1.95 PV48/SMTH/NRC FFW39mm","3.99","3.99","888571110621","","","","0","0","default","false","2025-09-18T15:12:40+00:00"
"1746","BB SET SUNLT SL26 73x113.5 SQ STL-CUP ENG SEALED BRG","11.39","11.39","072774171309","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1747","BB SET SUNLT SL26 73x122 SQ STL-CUP ENG SEALED BRG","11.39","11.39","072774171323","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1748","BIKE RACK RR SUNLT UTILI-T BEAM w/PANIER MOUNT","17.59","17.59","072774458813","","","","0","0","default","false","2025-03-06T23:56:58+00:00"
"1749","BIKE RACK RR TOPEAK BEAM MTX V-TYPE","38.39","38.39","768661114558","","","TA2096V","0","0","default","false","2025-02-22T14:00:24+00:00"
"1750","SEATPOST CLAMP SUNLT 31.8 ALY QR BK CNC","5.99","5.99","072774517206","","","","0","0","default","false","2025-03-15T17:27:08+00:00"
"1751","BRAKE PART OR8 DISC LOCKRING CENTERLOCK BK","6.99","6.99","888571092293","","","","0","0","default","false","2025-02-22T14:00:24+00:00"
"1752","KICKSTAND GREENFIELD RR DIRECT MOUNT 18mm ALY BK","6.49","6.49","750762100349","","","KSDMBL","0","0","default","false","2025-02-22T14:00:24+00:00"
"1753","BRAKE SHOES SUNLT ATB U-BRK NUT-TYPE BK","3.99","3.99","072774120376","","","","0","0","default","false","2025-03-12T21:07:28+00:00"
"1754","KICKSTAND GREENFIELD RR DIRECT MOUNT 18mm ALY SL","5.49","5.49","750762100332","","","KSDMAL","0","0","default","false","2025-02-22T14:00:24+00:00"
"1755","FW MULTI SUNRACE MFM56 13-34 8sp UCP/BK","12.99","12.99","4710944231670","4710944231670","","MFM56.8CV0.US7.BX","0","0","default","false","2025-03-25T21:53:44+00:00"
"1756","FW MULTI SUNRACE MFM2A 14-28 6s INDEX UCP/BK","8.99","8.99","4710944259599","4710944259599","","MFM2A.6DS0.1S6.BX","0","0","default","false","2025-02-22T14:00:24+00:00"
"1757","GRIPS SUNLT FOAM NEOPRENE 125mm BK","4.99","4.99","888571018347","","","","0","0","default","false","2025-06-23T17:19:11+00:00"
"1758","TAPE & PLUGS SUPACAZ SUPER STICKY KUSH SGL COLOR BK","20.89","20.89","634041343859","","","BT-01A","0","0","default","false","2025-02-22T14:00:24+00:00"
"1759","FW MULTI SUNRACE MFE90 13-32 9sp CP E-BIKE","24.49","24.49","4710944227499","4710944227499","","MFE90.9CU0.CS1.BX","0","0","default","false","2025-02-22T14:00:24+00:00"
"1760","BAG TOPEAK TRUNK MTX 2.0 EX BK","44.29","44.29","883466039391","","","TT9646B2","0","0","default","false","2025-02-22T14:00:24+00:00"
"1761","BAG SUNLT RACKBAG 1 UTILI-T BK 2012","33.49","33.49","072774975976","","","","0","0","default","false","2025-03-08T19:00:04+00:00"
"1762","TUBE SUNLT UTILIT 20x1.50-1.95 SV48 FFW 39mm","2.49","2.49","888571081181","","","","0","0","default","false","2025-03-06T20:14:23+00:00"
"1763","TUBE SCHWALBE 20 406x40/62 PV 40mm","5.49","5.49","4026495100229","4026495100229","","10415313","0","0","default","false","2025-02-22T14:00:24+00:00"
"1764","Marin Gestalt","0","0","","","","","0","1","default","false","2025-02-23T01:55:46+00:00"
"1765","Marin Presidio 1","0","0","","","","","0","1","default","false","2025-02-23T01:56:11+00:00"
"1766","TIRE SUNLT 26x1.95 CST796 BK/BLK WIRE","12.99","0","072774540068","","","","0","1","default","false","2025-03-09T15:25:30+00:00"
"1767","HELMET AERIUS V19-SPORT M/L BU/GY","15.49","0","888571053645","","","","0","0","default","false","2025-02-24T21:06:50+00:00"
"1768","HELMET MUNCHKIN SPIFFY XS-SM PU","15.49","0","888571069363","","","","0","0","default","false","2025-02-24T21:06:50+00:00"
"1769","HELMET MUNCHKIN SPIFFY XS-SM ZIGZAG","15.49","0","888571074749","","","","0","0","default","false","2025-02-24T21:06:50+00:00"
"1770","HELMET MUNCHKIN SPIFFY SM-MD ZIGZAG","15.49","0","888571074763","","","","0","0","default","false","2025-03-12T21:23:42+00:00"
"1771","HELMET MUNCHKIN SPIFFY XS-SM BU","15.49","0","888571069356","","","","0","0","default","false","2025-02-24T21:06:51+00:00"
"1772","Brake Lever - Cable Pull (single)","0","0","","","","","41","1","default","false","2025-03-05T15:22:35+00:00"
"1773","Saddle - Selle Royale - Lookin Relaxed - Unisex - Black","0","0","","","","","0","1","default","false","2025-02-25T23:33:28+00:00"
"1774","Bar Tape - White - Fizik Brand","0","0","8021890466693","","","","0","1","default","false","2025-08-05T16:47:50+00:00"
"1775","Bar Tape - Green - Fizik Brand","0","0","8021890466631","","","","0","1","default","false","2025-08-05T16:47:50+00:00"
"1776","Bar Tape - Black - Fizik Brand","0","0","8021890466686","","","","0","1","default","false","2025-08-05T16:47:50+00:00"
"1777","Bar Tape - Red - Fizik Brand","0","0","8021890466655","","","","0","1","default","false","2025-08-05T16:47:50+00:00"
"1778","Bar Tape - Dark Gray - Fizik Brand","0","0","8021890498892","","","","0","1","default","false","2025-08-05T16:47:50+00:00"
"1779","Headphones - OpenRun Pro 2 Mini - Shokz Brand","0","0","","","","","0","1","default","false","2025-03-22T20:26:23+00:00"
"1780","Addmotor Arisetan M-360","0","0","","","","","0","1","default","false","2025-03-15T21:39:28+00:00"
"1781","Replace Spoke - Base Charge - Standard Wheel","0","0","","","","","36","1","default","false","2026-03-06T16:53:40+00:00"
"1782","Replace Spoke - Per Spoke Charge (labor)","0","0","","","","","36","1","default","false","2026-01-04T18:18:18+00:00"
"1783","Replace Spoke - Wheel True Extra Time  (labor)","0","0","","","","","36","1","default","false","2025-03-03T04:40:09+00:00"
"1784","HELMET AERIUS V19-SPORT M/L WH","15.49","0","888571060353","","","","0","1","default","false","2025-03-03T18:36:24+00:00"
"1785","Tire - 20x4 - Street Tread - Cool Ride Brand","0","0","","","","","0","1","default","false","2025-03-03T18:46:10+00:00"
"1786","Shokz - OpenFit 2 - Black","0","0","","","","","0","1","default","false","2025-05-12T17:16:23+00:00"
"1787","Shokz - OpenFit Air - Black","0","0","810092678663","","","","0","1","default","false","2025-03-04T14:09:15+00:00"
"1788","Shokz - OpenFit Air - White","0","0","","","","","0","1","default","false","2025-03-04T14:09:18+00:00"
"1789","Shokz - OpenRun Pro 2 - White","0","0","","","","","0","1","default","false","2025-03-04T14:10:52+00:00"
"1790","Shokz - OpenRun Pro 2 - Orange","0","0","","","","","0","1","default","false","2025-03-04T14:11:03+00:00"
"1791","Tube - PLUS Standard Size","0","0","","","","","39","1","default","false","2025-03-05T03:13:53+00:00"
"1793","Brake Pads - Disc - Organic Resin - Standard Size","0","0","","","","","41","1","default","false","2025-03-05T03:57:00+00:00"
"1795","Freewheel - 8 Speed","0","0","","","","","46","1","non_inventory","false","2025-03-05T15:41:05+00:00"
"1796","Custom Threaded Spoke (per spoke charge)","0","0","","","","","36","1","default","false","2025-03-05T16:31:03+00:00"
"1797","Tube - Any Size Scooter","0","0","","","","","50","1","default","false","2025-03-05T16:42:05+00:00"
"1798","Hydraulic Hose Per Foot - Part","0","0","","","","","52","1","default","false","2025-03-05T17:05:35+00:00"
"1799","Hydraulic Fittings - Part","0","0","","","","","52","1","default","false","2025-03-05T17:05:25+00:00"
"1801","Hydraulic Mineral Oil - Single Line Bleed - Part","0","0","","","","","52","1","default","false","2025-03-05T17:21:05+00:00"
"1802","Hydraulic System Recharge - Single Line - Labor","0","0","","","","","54","1","default","false","2025-09-22T21:20:02+00:00"
"1803","Tire - 26"" x 2.1"" - BB Brand","0","0","","","","","28","1","default","false","2025-03-05T18:50:51+00:00"
"1804","WHL FT 24x1.75 507x25 STL CP 36 STL BO 5/16 14gUCP","24.99","24.99","072774064540","","","","0","0","default","false","2025-03-06T21:12:12+00:00"
"1805","TIRE PAN PASELA 700x28 WIRE BK/BK","15.99","15.99","705160006229","","","AW728BLX-18","0","0","default","false","2025-05-14T15:27:35+00:00"
"1806","TOOL ALLEN WRENCH PARK AWS11 3/4/5/6/8/10","9.09","9.09","763477000309","","","AWS-11","0","0","default","false","2025-03-06T21:12:12+00:00"
"1807","SEATPOST CLAMP OR8 CLAMPDOWN DBL 34.9/31.6 BK","14.99","14.99","888571104255","","","","0","0","default","false","2025-03-06T21:12:12+00:00"
"1808","TIRE CSTP OPERATIVE 20x2.4 BK/BK WIRE DC","13.39","13.39","6933882517899","6933882517899","","TB35946000","0","0","default","false","2025-09-18T15:12:40+00:00"
"1809","TIRE SUNLT 26x1.75 CST796 BK/BLK WIRE","7.8","7.8","072774540051","","","","0","0","default","false","2025-05-29T16:40:30+00:00"
"1810","TOOL SCISSORS PARK SZR-1 SHOP SCISSORS","6.99","6.99","763477007698","","","SZR-1","0","0","default","false","2025-03-06T21:12:12+00:00"
"1811","HELMET AERIUS V10 M/L RED","15.49","15.49","888571049808","","","","0","0","default","false","2025-03-06T21:12:12+00:00"
"1812","TOOL CABLE CUTTER PARK CN-10","23.99","23.99","763477002044","","","CN-10","0","0","default","false","2025-03-06T21:12:12+00:00"
"1813","DRINK HOLDER BIKASE HAPPY CAN w/BRKT BK","21.19","21.19","859195003774","","","1053","0","0","default","false","2025-05-20T17:26:36+00:00"
"1814","TOOL CRANK PULLER PARK CCP-22 SQUARE","10.19","10.19","763477001245","","","CCP-22","0","0","default","false","2025-03-06T21:12:12+00:00"
"1815","LOCK OG CHAIN 8123 COMBO 4fx6mm BK","18.99","18.99","768661281236","","","8123","0","0","default","false","2025-03-09T15:36:16+00:00"
"1816","TOOL ALLEN WRENCH PARK AWS3 2-2.5-3mm Y","6.59","6.59","763477000224","","","AWS-3","0","0","default","false","2025-03-06T21:12:12+00:00"
"1817","TOOL SCREWDRIVER PARK SD-2 #2 PHILLIPS","3.59","3.59","763477006424","","","SD-2","0","0","default","false","2025-03-06T21:12:12+00:00"
"1818","TUBE SUNLT 26x3.5 PV/32/SMTH/NRC FFW90mm","8.99","8.99","072774635054","","","","0","0","default","false","2025-03-06T21:12:12+00:00"
"1819","TOOL SCREWDRIVER PARK SD-6 6mm FLAT","3.59","3.59","763477006462","","","SD-6","0","0","default","false","2025-03-06T21:12:12+00:00"
"1820","TUBE SCHWALBE 20 406x28/40 PV 40mm","5.49","5.49","4026495100144","4026495100144","","10413313","0","0","default","false","2025-03-06T21:12:12+00:00"
"1821","TOOL WRENCH Y SUNLT 8-9-10mm","4.99","4.99","072774611683","","","","0","0","default","false","2025-03-06T21:12:12+00:00"
"1822","TIRE KEN KWEST 700x40 BK/BK SRC/30 WIRE 85psi","12.99","12.99","047853643183","","","TDW0477","0","1","default","false","2025-08-24T16:46:24+00:00"
"1823","TIRE SUNLT 20x2.125 CST93 BK/BLK KNOBBY WIRE","9.35","9.35","072774603183","","","","0","0","default","false","2025-07-02T18:36:12+00:00"
"1824","TIRE SUNLT 20x2.125 BK/BK SLICK 841 WIRE","12.99","12.99","888571070475","","","","0","0","default","false","2025-07-03T15:14:38+00:00"
"1825","TOOL SPOKE WRENCH HOZAN C-120 ROUND 5-SIZE","3.79","3.79","4962772151204","4962772151204","","C-120","0","0","default","false","2025-03-06T21:12:12+00:00"
"1826","TOOL PEDAL WRENCH PARK PW5 15mm","12.49","12.49","763477005632","","","PW-5","0","0","default","false","2025-03-06T21:12:12+00:00"
"1827","TOOL HUB CONE WRENCH SCW13-PARK 13MM","4.99","4.99","763477006318","","","SCW-13","0","0","default","false","2025-03-06T21:12:12+00:00"
"1828","TOOL HUB CONE WRENCH SCW14-PARK 14MM","4.99","4.99","763477006325","","","SCW-14","0","0","default","false","2025-03-06T21:12:12+00:00"
"1829","TOOL HUB CONE WRENCH SCW15-PARK 15MM","4.99","4.99","763477006332","","","SCW-15","0","0","default","false","2025-03-06T21:12:12+00:00"
"1830","TOOL HUB CONE WRENCH SCW17-PARK 17MM","5.19","5.19","763477006356","","","SCW-17","0","0","default","false","2025-03-06T21:12:12+00:00"
"1831","TOOL HUB CONE WRENCH SCW18-PARK 18MM","5.09","5.09","763477006363","","","SCW-18","0","0","default","false","2025-03-06T21:12:12+00:00"
"1832","TOOL HUB CONE WRENCH SCW19-PARK 19MM","5.19","5.19","763477006387","","","SCW-19","0","0","default","false","2025-03-06T21:12:12+00:00"
"1833","Justek Saddle","0","0","850060090196","","","","0","1","default","false","2026-02-03T19:19:37+00:00"
"1834","850060090196","0","0","","","","","0","1","default","false","2025-03-10T22:00:40+00:00"
"1835","850060090196","0","0","","","","","0","1","default","false","2025-03-10T22:00:52+00:00"
"1836","Juiced Discovery X5","0","0","","","","","0","1","default","false","2025-03-10T22:02:20+00:00"
"1837","768661284091","0","0","","","","","0","1","default","false","2025-03-12T20:44:43+00:00"
"1839","PARADIGM VENT KIT MATTE BLACK","0","0","","","","73-8840","0","0","default","false","2025-03-14T15:56:27+00:00"
"1840","WHL FT 26x1.75 559x25 ALY SL 36 ALY BO 3/8 SS 2.0SL","0","0","072774653102","","","","0","0","default","false","2025-03-14T17:10:33+00:00"
"1841","Aventon Sinch 2.5","0","0","","","","","0","1","default","false","2025-03-29T22:18:26+00:00"
"1842","Tire - Solid - 10x2.125""","0","0","","","","","50","1","default","false","2025-04-04T14:09:12+00:00"
"1843","WHL FT 20x1.75 406x19 ALY SL 36 ALY BO 3/8 SL 14gUCP","27.99","0","072774640089","","","","0","0","default","false","2025-03-18T19:24:38+00:00"
"1844","BRAKE SHOES SUNLT X-CUT BK CDof10pr","14.99","0","072774124251","","","","0","0","default","false","2025-03-18T19:24:38+00:00"
"1845","BOTTLE FROSTFLOW INSULATED 20oz PSYCHEDELIC-SWIRL WH","6.99","0","739988225555","","","PS20OWHITE","0","0","default","false","2025-09-06T12:51:43+00:00"
"1846","WHL RR 26x1.75 559x24 WEI DM30 SL 36 ALY FW 5/6/7sp QR SL 135mm 12gSS","46.99","0","072774715497","","","","0","0","default","false","2025-03-18T19:24:39+00:00"
"1847","BOTTLE FROSTFLOW INSULATED 20oz ABSTRACT-WAVE BU","6.99","0","739988225623","","","AW20OZBLUE","0","1","default","false","2025-12-30T22:22:34+00:00"
"1848","WHL RR 26x1.75 559x24 WEI DM30 BK 36 ALY FW 5/6/7sp QR BK 135mm 12gSS","49.99","0","072774739332","","","","0","0","default","false","2025-03-18T19:24:39+00:00"
"1849","BAG TOPEAK WEDGE AERO MD CLIP-ON","20.39","0","768661113872","","","TC2252B","0","0","default","false","2025-09-18T15:12:41+00:00"
"1850","BRAKE DISC CLK SYNC-4E HYD RR w/LVR NO ROTOR BK","45.99","0","5021646052883","5021646052883","","SYNC-4-R-160-AMROW-NOROTOR","0","0","default","false","2025-03-18T19:24:40+00:00"
"1851","FW MULTI SUNRACE MFM4S 13-34 7s INDEX UCP","12.79","0","4710944227475","4710944227475","","MFM4S.7CV0.US3","0","1","default","false","2025-09-18T15:12:39+00:00"
"1852","FH CASS SUNRACE CSR91 11-25 NIK 9s","21.19","0","4710944242133","4710944242133","","CSR91.9AQ0.NS1","0","0","default","false","2025-03-18T21:00:01+00:00"
"1853","HELMET AERIUS V19-SPORT XL BK/RD","15.49","0","888571060391","","","","0","0","default","false","2025-03-18T21:31:30+00:00"
"1854","BOTTLE FROSTFLOW INSULATED 20oz PSYCHEDELIC-SWIRL BU","6.99","0","739988225548","","","PS20OZBLUE","0","0","default","false","2025-03-18T19:24:41+00:00"
"1855","HELMET AERIUS V19-SPORT XL WH","15.49","0","888571060421","","","","0","0","default","false","2025-03-18T19:24:42+00:00"
"1856","SEATPOST SUNLT CLASIC 28.6x350 wCLMP BK","12.99","0","072774517534","","","","0","0","default","false","2025-03-18T19:24:42+00:00"
"1857","SEATPOST CLAMP SUNLT 28.6 ALY CRMO-QR SL","5.99","0","072774522927","","","","0","0","default","false","2025-03-18T19:24:42+00:00"
"1858","LIGHT PB COMBO FRT BEAMER 200 RR BLINKY SQUARED USB BK","22.99","0","642016340406","","","3404","0","0","default","false","2025-03-18T20:25:00+00:00"
"1859","PEDALS PURE NYLON PLATFORM 9/16 BK","8.99","0","888571085554","","","","0","0","default","false","2025-03-18T20:43:48+00:00"
"1860","TOOL HEAD THRDLS NUT SETTER PARK TNS-1 1in OR 1 1/8 in","13.49","0","763477008008","","","TNS-1","0","0","default","false","2025-03-18T19:24:44+00:00"
"1861","TOOL PLIER PARK ZP-5 FLUSH CUT","13.59","0","763477008701","","","ZP-5","0","0","default","false","2025-03-18T19:24:44+00:00"
"1862","TOOL CHAIN BREAKER PARK CT-3.3 SCREW TYPE 5-12sp COMPAT","23.79","0","763477002372","","","CT-3.3","0","0","default","false","2025-03-18T19:24:45+00:00"
"1863","Saddle - Selle Royal - Lookin Moderate","0","0","8021890578990","","","","0","1","default","false","2025-08-05T20:00:34+00:00"
"1864","FORMULA Front Lever ,Caliper and 1000mm Hose Ready to Install (Polished Silver Blade and Caliper)","0","0","","","","","0","0","default","false","2025-03-20T21:05:57+00:00"
"1865","LCD Display - Lectric eBikes OEM","0","0","","","","","0","1","default","false","2025-03-21T13:53:03+00:00"
"1866","Jupiter X7 Ebike - Gray","0","0","","","","","0","1","default","false","2025-03-21T17:07:58+00:00"
"1867","Jupiter Discovery X7 Ebike - White","0","0","","","","","0","1","default","false","2025-03-22T18:53:26+00:00"
"1868","BOTTLE CAGE SUNLT CAGE MOUNT ADJ BK 22-36mm","8.99","0","888571053140","","","","0","0","default","false","2025-03-25T21:14:30+00:00"
"1869","BAG BIKASE RACKBAG BIG DADDY w/MIK MOUNT BK","105.55","0","860009567542","","","2035M","0","1","default","false","2026-01-30T17:38:59+00:00"
"1870","BASKET SUNLT REP MOUNTING HARDWARE f/90147","6.99","0","888571054048","","","","0","0","default","false","2025-03-25T19:41:38+00:00"
"1871","HBAR SUNLT MTB ALY SIL 60cm 6d","10.99","0","072774340224","","","","0","0","default","false","2025-09-18T15:12:39+00:00"
"1872","LUBE PEDROS X-DRY 4oz","6.99","0","790983295813","","","6250041","0","0","default","false","2025-03-25T20:42:38+00:00"
"1873","BRAKE LEVER SUNLT TOURING STL 22.2 CLAMP","5.19","0","072774012718","","","","0","0","default","false","2025-03-25T19:41:38+00:00"
"1874","CHAIN SRAM PC830 6/7/8s GY 114L BULK ONLY BXof25","154.99","0","710845027086","","","46.2758.114.016","0","0","default","false","2025-09-18T15:12:39+00:00"
"1875","TUBE SUNLT UTILIT 700x35-42 27x1-3/8 SV48 FFW36mm","2.89","0","888571030004","","","","0","0","default","false","2025-09-18T15:12:39+00:00"
"1876","TOOL BRUSH SET PARK BCB-4.2 4pc SET","11.69","0","763477000545","","","BCB-4.2","0","0","default","false","2025-03-25T19:41:38+00:00"
"1877","TIRE SUNLT 26x1-3/8 BK/BK HYBRID K830 WIRE","9.89","0","888571031070","","","","0","0","default","false","2025-03-25T19:50:38+00:00"
"1878","TIRE SUNLT 27x1-1/4 BK/GM RD HP90 WIRE","8.29","0","072774059010","","","","0","0","default","false","2025-09-18T15:12:40+00:00"
"1879","HBAR RAVX XRD PACE ALLOY Low Reach 400mm31.8mm black","3","0","6009700166065","","","","0","0","default","false","2025-03-25T19:41:37+00:00"
"1880","BAG BASIL TRUNK MILES MIK BK/GN","92.79","0","8715019177859","8715019177859","","17785","0","1","default","false","2025-03-30T17:56:34+00:00"
"1881","BASKET SUNLT FT WIRE/MESH OVAL L/O STD WH w/BRACKET","22.99","0","888571029053","","","","0","0","default","false","2025-10-30T19:09:40+00:00"
"1882","Selle Royal - Lookin Relaxed","0","0","8021890575142","","","","0","1","default","false","2025-08-05T20:00:34+00:00"
"1883","TAPE & PLUGS CINELLI CORK-BLACK","9.99","0","8058774823945","8058774823945","","3NNKA1BLK","0","0","default","false","2025-03-27T20:08:39+00:00"
"1884","WHL FT 29 622x21 WEI XM280 DISC BK 36 WMMT2000 6B QR BK 100mm 14gBK","47.99","0","888571017333","","","","0","0","default","false","2025-03-27T19:59:24+00:00"
"1885","BRAKE CLPR OR8 P/P CLSIC RD39-49 FT SIL","19.99","0","072774128686","","","","0","0","default","false","2025-03-27T19:59:24+00:00"
